DEMANDA,TIPO DEMANDA,MÓDULO,MANUAL,DATA LINKAGEM,CAPITULO,MONTADORA,VERSÃO
48336,UPGRADE,SIMPLO,TORKS - FREIOS,30/01/2026,127,VOLKSWAGEN,2026/2
48148,UPGRADE,SIMPLO,TORKS - SUSPENSÃO,30/01/2026,122,LAND ROVER,2026/2
49693,UPGRADE,SIMPLO,SINCRO - CORRENTES,30/01/2026,149,FORD,2026/2
50503,CORREÇÃO,SIMPLO,CLIMA TRUCK,30/01/2026,190,DAF,2026/2
50505,CORREÇÃO,SIMPLO,CLIMA CAR,30/01/2026,1105,CHEVROLET,2026/2
50504,CORREÇÃO,SIMPLO,LUBRITEC,30/01/2026,5394,CHEVROLET,2026/2
50506,CORREÇÃO,SIMPLO,INJEÇÃO,30/01/2026,2251,MITSUBISHI,2026/2
50502,CORREÇÃO,SIMPLO,INJEÇÃO,30/01/2026,2260,MERCEDES-BENZ,2026/2
50496,UPGRADE,SIMPLO,DIESEL,30/01/2026,390,,2026/2
50501,CORREÇÃO,SIMPLO,CLIMA CAR,30/01/2026,975,FIAT/JEEP,2026/2
49443,UPGRADE,SIMPLO,SINCRO - CORRENTES,30/01/2026,1813,HONDA,2026/2
50484,UPGRADE,SIMPLO,SINCRO - CORREIAS,30/01/2026,1829,FORD,2026/2
46979,UPGRADE,SIMPLO,SINCRO - CORREIAS,30/01/2026,1895,,2026/2
47143,CORREÇÃO,SIMPLO,MOTORES - LINHA LEVE,30/01/2026,1316,RENAULT,2026/2
49134,UPGRADE,SIMPLO,INJEÇÃO,30/01/2026,2116,VOLKSWAGEN,2026/2
48964,UPGRADE,SIMPLO,INJEÇÃO,30/01/2026,2251,MITSUBISHI,2026/2
50087,UPGRADE,SIMPLO,DIESEL,30/01/2026,440,MITSUBISHI,2026/2
50499,UPGRADE,SIMPLO,CLIMA CAR,30/01/2026,205,CHEVROLET,2026/2
48994,UPGRADE,SIMPLO,ABS/ASR/ESP,30/01/2026,1027,FIAT/RAM,2026/2
47230,UPGRADE,SIMPLO,ABS/ASR/ESP,30/01/2026,998,MERCEDES-BENZ,2026/2
42934,UPGRADE,SIMPLO,LUBRITEC,29/01/2026,2109,,2026/2
42933,UPGRADE,SIMPLO,LUBRITEC,29/01/2026,2120,,2026/2
42932,UPGRADE,SIMPLO,LUBRITEC,29/01/2026,2121,,2026/2
50497,UPGRADE,SIMPLO,CLIMA CAR,29/01/2026,37,CHEVROLET,2026/2
50494,UPGRADE,SIMPLO,CLIMA CAR,29/01/2026,204,CHEVROLET,2026/2
50488,UPGRADE,SIMPLO,CLIMA CAR,29/01/2026,203,CHEVROLET,2026/2
49120,UPGRADE,HIBRIDOS,H&E - INJEÇÃO,29/01/2026,66,BYD,2026/2 H&E
49119,CORREÇÃO,HIBRIDOS,H&E - ABS,29/01/2026,66,BYD,2026/2 H&E
48869,UPGRADE,HIBRIDOS,H&E - AC,29/01/2026,66,BYD,2026/2 H&E
50498,UPGRADE,SIMPLO,ELECTRA,29/01/2026,268,VOLKSWAGEN,2026/2
48900,UPGRADE,HIBRIDOS,H&E - AC,29/01/2026,63,BYD,2026/2 H&E
48900,UPGRADE,HIBRIDOS,H&E - AC,29/01/2026,42,BYD,2026/2 H&E
48790,UPGRADE,HIBRIDOS,H&E - INJEÇÃO,29/01/2026,85,FIAT,2026/2 H&E
48790,UPGRADE,HIBRIDOS,H&E - INJEÇÃO,29/01/2026,65,FIAT,2026/2 H&E
50111,UPGRADE,ELÉTRICOS,ELETRICOS,29/01/2026,20,BYD,2026/2 H&E
48820,UPGRADE,ELÉTRICOS,ELETRICOS - TORKS,29/01/2026,6,FIAT,2026/2 H&E
48819,UPGRADE,ELÉTRICOS,ELETRICOS - TORKS,29/01/2026,6,FIAT,2026/2 H&E
50367,CORREÇÃO,MOTOS,LUBRITEC MOTOS,29/01/2026,277,YAMAHA,2026/2 M
50483,UPGRADE,SIMPLO,INJEÇÃO,29/01/2026,435,FIAT,2026/2
50493,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,29/01/2026,1076,CHEVROLET,2026/2
50473,CORREÇÃO,SIMPLO,INJEÇÃO,28/01/2026,2134,VOLKSWAGEN,2026/2
50471,CORREÇÃO,SIMPLO,INJEÇÃO,28/01/2026,2133,VOLKSWAGEN,2026/2
50018,UPGRADE,SIMPLO,INJEÇÃO,28/01/2026,1935,NISSAN,2026/2
48931,UPGRADE,SIMPLO,INJEÇÃO,28/01/2026,2260,MERCEDES-BENZ,2026/2
43405,UPGRADE,SIMPLO,INJEÇÃO,28/01/2026,66,CHEVROLET,2026/2
49982,UPGRADE,SIMPLO,ABS/ASR/ESP,28/01/2026,904,VOLKSWAGEN,2026/2
50482,CORREÇÃO,SIMPLO,DIESEL,28/01/2026,200,IVECO,2026/2
50390,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,631,HYUNDAI,2026/2
50389,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,378,HYUNDAI,2026/2
50372,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,353,TOYOTA,2026/2
50371,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,352,TOYOTA,2026/2
50375,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,34,TOYOTA,2026/2
50370,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,27,TOYOTA,2026/2
50342,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,25,TOYOTA,2026/2
50332,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,601,TOYOTA,2026/2
50328,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,357,TOYOTA,2026/2
50327,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,356,TOYOTA,2026/2
50326,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,355,TOYOTA,2026/2
50296,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,354,TOYOTA,2026/2
50331,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,362,TOYOTA,2026/2
50330,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,361,TOYOTA,2026/2
50329,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,360,TOYOTA,2026/2
50363,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,26,TOYOTA,2026/2
50294,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,209,TOYOTA,2026/2
50293,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,208,TOYOTA,2026/2
50292,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,207,TOYOTA,2026/2
50290,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,206,TOYOTA,2026/2
50272,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,668,TOYOTA,2026/2
50271,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,667,TOYOTA,2026/2
50291,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,21,TOYOTA,2026/2
50270,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,666,TOYOTA,2026/2
50269,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,333,TOYOTA,2026/2
50268,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,205,TOYOTA,2026/2
50267,UPGRADE,SIMPLO,REVISA CAR,28/01/2026,204,TOYOTA,2026/2
50236,NOVA,SIMPLO,LUBRITEC,27/01/2026,2919,VOLKSWAGEN TRUCK,2026/2
50233,NOVA,SIMPLO,LUBRITEC,27/01/2026,2918,VOLKSWAGEN TRUCK,2026/2
50266,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,203,TOYOTA,2026/2
50265,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,202,TOYOTA,2026/2
50142,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,187,JEEP,2026/2
50140,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,183,JEEP,2026/2
50139,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,182,JEEP,2026/2
50135,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,180,JEEP,2026/2
50133,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,179,JEEP,2026/2
50131,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,632,JEEP,2026/2
50130,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,177,JEEP,2026/2
50128,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,176,JEEP,2026/2
50127,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,175,JEEP,2026/2
50072,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,605,JEEP,2026/2
50071,UPGRADE,SIMPLO,REVISA CAR,27/01/2026,380,JEEP,2026/2
50093,UPGRADE,SIMPLO,ABS/ASR/ESP,27/01/2026,1044,LAND ROVER,2026/2
50089,UPGRADE,SIMPLO,ABS/ASR/ESP,27/01/2026,1043,LAND ROVER,2026/2
50440,UPGRADE,SIMPLO,LOCAR,27/01/2026,533,VOLKSWAGEN,2026/2
50379,UPGRADE,SIMPLO,LOCAR,27/01/2026,677,FIAT,2026/2
50311,CORREÇÃO,SIMPLO,LOCAR,27/01/2026,927,HYUNDAI,2026/2
50249,UPGRADE,SIMPLO,LOCAR,27/01/2026,860,NISSAN,2026/2
50248,UPGRADE,SIMPLO,LOCAR,27/01/2026,859,NISSAN,2026/2
49474,UPGRADE,SIMPLO,INJEÇÃO,27/01/2026,41,FIAT,2026/2
50467,UPGRADE,SIMPLO,INJEÇÃO,27/01/2026,1524,MITSUBISHI,2026/2
50461,UPGRADE,SIMPLO,INJEÇÃO,27/01/2026,1175,FIAT,2026/2
50460,UPGRADE,SIMPLO,INJEÇÃO,27/01/2026,1338,VOLKSWAGEN,2026/2
49184,UPGRADE,SIMPLO,INJEÇÃO,27/01/2026,1526,MITSUBISHI,2026/2
49181,UPGRADE,SIMPLO,INJEÇÃO,27/01/2026,1841,PEUGEOT,2026/2
49139,UPGRADE,SIMPLO,INJEÇÃO,27/01/2026,1478,FORD,2026/2
45195,UPGRADE,SIMPLO,INJEÇÃO,27/01/2026,527,FIAT,2026/2
47700,UPGRADE,SIMPLO,DIESEL,27/01/2026,420,MITSUBISHI,2026/2
42918,CORREÇÃO,SIMPLO,LUBRITEC,27/01/2026,2082,,2026/2
50454,UPGRADE,SIMPLO,CLIMA CAR,27/01/2026,401,VOLKSWAGEN,2026/2
50453,UPGRADE,SIMPLO,CLIMA CAR,27/01/2026,403,VOLKSWAGEN,2026/2
50091,UPGRADE,SIMPLO,ABS/ASR/ESP,27/01/2026,1045,LAND ROVER,2026/2
50459,UPGRADE,SIMPLO,ABS/ASR/ESP,27/01/2026,780,FIAT,2026/2
49811,UPGRADE,SIMPLO,ABS/ASR/ESP,27/01/2026,479,PEUGEOT,2026/2
50402,UPGRADE,SIMPLO,CLIMA TRUCK,27/01/2026,117,FORD,2026/2
50209,UPGRADE,SIMPLO,CLIMA TRUCK,27/01/2026,125,NISSAN,2026/2
46906,UPGRADE,SIMPLO,CLIMA TRUCK,27/01/2026,149,VOLVO,2026/2
50438,UPGRADE,SIMPLO,CLIMA CAR,27/01/2026,613,CITROEN,2026/2
50428,UPGRADE,SIMPLO,CLIMA CAR,27/01/2026,233,ALFA ROMEO,2026/2
50420,UPGRADE,SIMPLO,CLIMA CAR,27/01/2026,280,ALFA ROMEO,2026/2
50399,UPGRADE,SIMPLO,CLIMA CAR,27/01/2026,281,ALFA ROMEO,2026/2
50382,CORREÇÃO,SIMPLO,CLIMA CAR,27/01/2026,767,CHEVROLET,2026/2
50340,CORREÇÃO,SIMPLO,CLIMA CAR,27/01/2026,1201,VOLKSWAGEN,2026/2
50337,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,965,VOLKSWAGEN,2026/2
50257,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,858,NISSAN,2026/2
50255,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,858,NISSAN,2026/2
50253,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,873,NISSAN,2026/2
50252,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,869,NISSAN,2026/2
50250,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,869,NISSAN,2026/2
50208,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,850,NISSAN,2026/2
50168,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,919,VOLKSWAGEN,2026/2
49508,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,1105,CHEVROLET,2026/2
49101,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,1228,KIA,2026/2
49099,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,1230,KIA,2026/2
49098,UPGRADE,SIMPLO,CLIMA TRUCK,26/01/2026,188,FIAT/RAM,2026/2
49098,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,1232,FIAT/RAM,2026/2
48935,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,1214,PORSCHE,2026/2
48898,UPGRADE,SIMPLO,CLIMA CAR,26/01/2026,1213,FIAT/PEUGEOT,2026/2
50436,UPGRADE,SIMPLO,INJEÇÃO,26/01/2026,792,FIAT,2026/2
50434,UPGRADE,SIMPLO,INJEÇÃO,26/01/2026,794,FIAT,2026/2
44489,UPGRADE,SIMPLO,INJEÇÃO,26/01/2026,84,CHEVROLET,2026/2
44352,UPGRADE,SIMPLO,INJEÇÃO,26/01/2026,50,CHEVROLET,2026/2
50254,UPGRADE,SIMPLO,ABS/ASR/ESP,26/01/2026,639,VOLKSWAGEN,2026/2
50439,UPGRADE,SIMPLO,ABS/ASR/ESP,26/01/2026,173,VOLKSWAGEN,2026/2
47283,UPGRADE,SIMPLO,ABS/ASR/ESP,26/01/2026,1007,BMW,2026/2
50225,NOVA,SIMPLO,LUBRITEC,26/01/2026,2915,VOLKSWAGEN TRUCK,2026/2
50221,NOVA,SIMPLO,LUBRITEC,26/01/2026,2914,VOLKSWAGEN TRUCK,2026/2
50203,NOVA,SIMPLO,LUBRITEC,26/01/2026,2913,VOLKSWAGEN TRUCK,2026/2
50199,NOVA,SIMPLO,LUBRITEC,26/01/2026,2912,VOLKSWAGEN TRUCK,2026/2
47774,NOVA,SIMPLO,LUBRITEC,26/01/2026,2911,MERCEDES-BENZ,2026/2
45148,NOVA,SIMPLO,LUBRITEC,26/01/2026,146,SSANGYONG,2026/2
50425,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,163,CITROEN,2026/2
50421,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,164,CITROEN,2026/2
50394,CORREÇÃO,SIMPLO,ABS/ASR/ESP,23/01/2026,663,FORD,2026/2
50393,CORREÇÃO,SIMPLO,ABS/ASR/ESP,23/01/2026,493,FORD,2026/2
50386,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,486,CITROEN,2026/2
50381,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,83,AUDI,2026/2
50380,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,144,ALFA ROMEO,2026/2
50376,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,355,FIAT,2026/2
50366,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,650,AUDI,2026/2
50353,CORREÇÃO,SIMPLO,ABS/ASR/ESP,23/01/2026,866,TOYOTA,2026/2
50351,CORREÇÃO,SIMPLO,ABS/ASR/ESP,23/01/2026,858,TOYOTA,2026/2
50218,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,640,VOLKSWAGEN,2026/2
50215,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,694,NISSAN,2026/2
50214,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,700,NISSAN,2026/2
50212,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,744,NISSAN,2026/2
50207,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,667,NISSAN,2026/2
50206,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,471,NISSAN,2026/2
49844,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,679,FIAT,2026/2
49743,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,275,TOYOTA,2026/2
49560,UPGRADE,SIMPLO,ABS/ASR/ESP,23/01/2026,661,RENAULT,2026/2
50435,UPGRADE,SIMPLO,DIESEL,23/01/2026,316,RENAULT,2026/2
50096,UPGRADE,SIMPLO,MOTORES - LINHA PESADA,23/01/2026,1482,VOLVO,2026/2
50423,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,23/01/2026,1477,FIAT/JEEP,2026/2
49866,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,23/01/2026,1342,TOYOTA,2026/2
48084,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,23/01/2026,1527,FIAT/CITROEN/PEUGEOT,2026/2
46978,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,23/01/2026,1302,,2026/2
46925,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,23/01/2026,1217,FORD,2026/2
50279,UPGRADE,SIMPLO,LUBRITEC,23/01/2026,5613,MITSUBISHI,2026/2
50289,CORREÇÃO,SIMPLO,LUBRITEC,23/01/2026,2920,MITSUBISHI,2026/2
50300,CORREÇÃO,SIMPLO,LUBRITEC,23/01/2026,2917,MITSUBISHI,2026/2
50309,UPGRADE,SIMPLO,LUBRITEC,23/01/2026,2916,MITSUBISHI,2026/2
50319,UPGRADE,SIMPLO,LUBRITEC,23/01/2026,2928,MITSUBISHI,2026/2
50325,UPGRADE,SIMPLO,LUBRITEC,22/01/2026,2910,MITSUBISHI,2026/2
50347,UPGRADE,SIMPLO,LUBRITEC,22/01/2026,5615,MITSUBISHI,2026/2
50429,UPGRADE,SIMPLO,INJEÇÃO,22/01/2026,71,FORD/VOLKSVAGEN,2026/2
50354,UPGRADE,SIMPLO,LUBRITEC,22/01/2026,2973,MITSUBISHI,2026/2
50356,UPGRADE,SIMPLO,LUBRITEC,22/01/2026,2974,MITSUBISHI,2026/2
50427,UPGRADE,SIMPLO,LUBRITEC,22/01/2026,5729,FIAT,2026/2
49941,UPGRADE,SIMPLO,LUBRITEC,22/01/2026,5044,,2026/2
50157,CORREÇÃO,SIMPLO,DIESEL,22/01/2026,264,TOYOTA,2026/2
50122,UPGRADE,SIMPLO,DIESEL,22/01/2026,262,NISSAN,2026/2
50004,UPGRADE,SIMPLO,DIESEL,22/01/2026,421,FIAT/CITROEN/PEUGEOT,2026/2
49843,UPGRADE,SIMPLO,DIESEL,22/01/2026,353,MERCEDES-BENZ,2026/2
49704,UPGRADE,SIMPLO,DIESEL,22/01/2026,329,VOLKSWAGEN,2026/2
49506,UPGRADE,SIMPLO,DIESEL,22/01/2026,282,TOYOTA,2026/2
49446,UPGRADE,SIMPLO,DIESEL,22/01/2026,98,MERCEDES-BENZ,2026/2
49320,UPGRADE,SIMPLO,DIESEL,22/01/2026,214,MERCEDES-BENZ,2026/2
49135,UPGRADE,SIMPLO,DIESEL,22/01/2026,431,VOLVO,2026/2
49133,UPGRADE,SIMPLO,DIESEL,22/01/2026,432,VOLVO,2026/2
48993,UPGRADE,SIMPLO,DIESEL,22/01/2026,427,,2026/2
50419,UPGRADE,SIMPLO,INJEÇÃO,22/01/2026,1121,CITROEN,2026/2
50409,UPGRADE,SIMPLO,INJEÇÃO,22/01/2026,1120,PEUGEOT,2026/2
50322,CORREÇÃO,SIMPLO,INJEÇÃO,22/01/2026,1532,RENAULT,2026/2
50321,CORREÇÃO,SIMPLO,INJEÇÃO,22/01/2026,1533,RENAULT,2026/2
50317,UPGRADE,SIMPLO,INJEÇÃO,22/01/2026,1659,CHEVROLET,2026/2
50313,CORREÇÃO,SIMPLO,INJEÇÃO,22/01/2026,2041,CHEVROLET,2026/2
50312,CORREÇÃO,SIMPLO,INJEÇÃO,22/01/2026,1349,VOLKSWAGEN,2026/2
50303,UPGRADE,SIMPLO,INJEÇÃO,22/01/2026,1754,NISSAN,2026/2
50302,CORREÇÃO,SIMPLO,INJEÇÃO,21/01/2026,1569,FIAT,2026/2
50299,CORREÇÃO,SIMPLO,INJEÇÃO,21/01/2026,1069,FORD,2026/2
50284,CORREÇÃO,SIMPLO,INJEÇÃO,21/01/2026,2218,BMW,2026/2
50282,UPGRADE,SIMPLO,INJEÇÃO,21/01/2026,1259,CITROEN/PEUGEOT,2026/2
50278,CORREÇÃO,SIMPLO,INJEÇÃO,21/01/2026,1838,TOYOTA,2026/2
50273,CORREÇÃO,SIMPLO,INJEÇÃO,21/01/2026,1347,VOLKSWAGEN,2026/2
50244,CORREÇÃO,SIMPLO,INJEÇÃO,21/01/2026,1670,NISSAN,2026/2
50227,UPGRADE,SIMPLO,INJEÇÃO,21/01/2026,1558,NISSAN,2026/2
50178,NOVA,SIMPLO,PICO SCOPE,21/01/2026,819,DODGE,2026/2
50177,NOVA,SIMPLO,PICO SCOPE,21/01/2026,818,DODGE,2026/2
50264,NOVA,SIMPLO,PICO SCOPE,21/01/2026,817,RENAULT,2026/2
50243,NOVA,SIMPLO,PICO SCOPE,21/01/2026,816,RENAULT,2026/2
50231,NOVA,SIMPLO,PICO SCOPE,21/01/2026,815,RENAULT,2026/2
50224,UPGRADE,SIMPLO,INJEÇÃO,21/01/2026,1555,NISSAN,2026/2
44996,UPGRADE,SIMPLO,INJEÇÃO,21/01/2026,186,FIAT,2026/2
44075,UPGRADE,SIMPLO,INJEÇÃO,21/01/2026,1444,CHEVROLET,2026/2
43921,UPGRADE,SIMPLO,INJEÇÃO,21/01/2026,531,CHEVROLET,2026/2
50200,NOVA,SIMPLO,PICO SCOPE,21/01/2026,814,FIAT,2026/2
43874,UPGRADE,SIMPLO,INJEÇÃO,21/01/2026,713,CHEVROLET,2026/2
50205,NOVA,SIMPLO,PICO SCOPE,21/01/2026,813,FIAT,2026/2
50220,NOVA,SIMPLO,PICO SCOPE,21/01/2026,812,RENAULT,2026/2
46909,UPGRADE,TRACTOR,MOTORES TRACTOR,21/01/2026,89,SCANIA,2026/2 T
46909,UPGRADE,SIMPLO,MOTORES - LINHA PESADA,21/01/2026,1236,SCANIA,2026/2
50213,NOVA,SIMPLO,PICO SCOPE,21/01/2026,811,FORD,2026/2
50223,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,1554,NISSAN,2026/2
50201,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,1564,VOLKSWAGEN,2026/2
50196,CORREÇÃO,SIMPLO,INJEÇÃO,20/01/2026,2117,LAND ROVER,2026/2
50185,CORREÇÃO,SIMPLO,INJEÇÃO,20/01/2026,1865,BMW,2026/2
49303,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,975,NISSAN,2026/2
49100,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,2265,kia,2026/2
50180,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,1638,HYUNDAI,2026/2
50162,CORREÇÃO,SIMPLO,INJEÇÃO,20/01/2026,1268,FIAT,2026/2
50161,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,1281,VOLKSWAGEN,2026/2
50099,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,2289,BMW,2026/2
50095,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,2282,CHEVROLET,2026/2
50216,NOVA,SIMPLO,PICO SCOPE,20/01/2026,810,FORD,2026/2
50094,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,2284,KIA,2026/2
50088,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,2283,RENAULT,2026/2
50084,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,2286,VOLKSWAGEN,2026/2
50082,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,2287,AUDI,2026/2
50080,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,2285,CITROEN,2026/2
50015,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,524,VOLKSWAGEN,2026/2
50014,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,1666,MERCEDES-BENZ,2026/2
49983,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,523,VOLKSWAGEN,2026/2
49970,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,1957,MERCEDES-BENZ,2026/2
49935,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,1749,FIAT,2026/2
49845,CORREÇÃO,SIMPLO,INJEÇÃO,20/01/2026,1857,TOYOTA,2026/2
49804,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,545,VOLKSWAGEN,2026/2
50217,NOVA,SIMPLO,PICO SCOPE,20/01/2026,809,RENAULT,2026/2
50350,NOVA,SIMPLO,SCOPE TRUCK (PICO SCOPE),20/01/2026,808,HYUNDAI,2026/2
50350,NOVA,SIMPLO,PICO SCOPE,20/01/2026,808,HYUNDAI,2026/2
49801,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,1674,CITROEN,2026/2
49767,UPGRADE,SIMPLO,INJEÇÃO,20/01/2026,2122,CHERY,2026/2
49675,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,2094,RENAULT,2026/2
49674,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,1901,RENAULT,2026/2
49057,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,2255,MITSUBISHI,2026/2
49566,UPGRADE,SIMPLO,ABS/ASR/ESP,19/01/2026,496,,2026/2
49673,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,1750,RENAULT,2026/2
49525,CORREÇÃO,SIMPLO,INJEÇÃO,19/01/2026,2026,TOYOTA,2026/2
49524,CORREÇÃO,SIMPLO,INJEÇÃO,19/01/2026,2091,TOYOTA,2026/2
49522,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,1565,CHEVROLET,2026/2
49520,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,1126,RENAULT,2026/2
49516,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,1658,CHEVROLET,2026/2
49488,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,1500,MITSUBISHI,2026/2
49479,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,1751,SMART,2026/2
49437,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,1257,VOLKSWAGEN,2026/2
49075,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,2263,FIAT,2026/2
49075,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,2262,PEUGEOT,2026/2
49075,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,2261,CITROEN,2026/2
48983,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,2253,CITROEN,2026/2
48957,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,2252,VOLKSWAGEN,2026/2
47262,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,2222,FIAT,2026/2
44211,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,52,CHEVROLET,2026/2
43458,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,53,CHEVROLET,2026/2
50222,CORREÇÃO,SIMPLO,INJEÇÃO,19/01/2026,1259,CITROEN/PEUGEOT,2026/2
43431,UPGRADE,SIMPLO,INJEÇÃO,19/01/2026,51,CHEVROLET,2026/2
45260,UPGRADE,SIMPLO,INJEÇÃO,16/01/2026,670,FIAT,2026/2
33514,UPGRADE,SIMPLO,INJEÇÃO,16/01/2026,64,CHEVROLET,2026/2
46810,UPGRADE,SIMPLO,MOTORES - LINHA LEVE,16/01/2026,1299,HONDA,2026/2
50011,NOVA,SIMPLO,SCOPE TRUCK (MT PRO),15/01/2026,460,HYUNDAI,2026/2
50011,NOVA,SIMPLO,MT PRO,15/01/2026,460,HYUNDAI,2026/2
47207,NOVA,SIMPLO,MT PRO,15/01/2026,459,AUDI,2026/2
